district,block,cluster,code
JANJGIR - CHAMPA,BAMHNINDIH,TOWN CHAMPA,22060400237
JANJGIR - CHAMPA,BAMHNINDIH,TOWN CHAMPA,22060400238
JANJGIR - CHAMPA,BAMHNINDIH,BARPALI (CHAMPA),22060400239
JANJGIR - CHAMPA,BAMHNINDIH,TOWN CHAMPA,22060400240
JANJGIR - CHAMPA,BAMHNINDIH,TOWN CHAMPA,22060400241
JANJGIR - CHAMPA,BAMHNINDIH,BARPALI (CHAMPA),22060400242
JANJGIR - CHAMPA,BAMHNINDIH,BARPALI (CHAMPA),22060400251
JANJGIR - CHAMPA,BAMHNINDIH,TOWN CHAMPA,22060400252
JANJGIR - CHAMPA,BAMHNINDIH,TOWN CHAMPA,22060400253
JANJGIR - CHAMPA,BAMHNINDIH,TOWN CHAMPA,22060400258
JANJGIR - CHAMPA,BAMHNINDIH,TOWN CHAMPA,22060400259
JANJGIR - CHAMPA,BAMHNINDIH,BARPALI (CHAMPA),22060400260
JANJGIR - CHAMPA,BAMHNINDIH,TOWN CHAMPA,22060400261
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400501
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400504
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400505
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400506
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400507
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400508
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400509
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400511
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400512
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400601
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400701
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400702
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400801
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400802
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400803
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060400901
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060401001
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060401101
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060401102
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060401201
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060401202
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060401301
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060401401
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060401403
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060401405
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060401501
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060401503
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060401505
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060401601
JANJGIR - CHAMPA,BAMHNINDIH,BIRRA,22060401602
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060401701
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060401703
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060401704
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060401708
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060401801
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060401802
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060401805
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060401807
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060401901
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060401902
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060402001
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060402101
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060402103
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060402201
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402301
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402302
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402303
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402401
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402402
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060402501
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060402502
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060402503
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402601
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402602
JANJGIR - CHAMPA,BAMHNINDIH,KARNOUD,22060402603
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402604
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402701
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402703
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402704
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402705
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402707
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402710
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402801
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402802
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402803
JANJGIR - CHAMPA,BAMHNINDIH,PODI SHANKAR,22060402901
JANJGIR - CHAMPA,BAMHNINDIH,BAMHANI DIH,22060403001
JANJGIR - CHAMPA,BAMHNINDIH,BAMHANI DIH,22060403003
JANJGIR - CHAMPA,BAMHNINDIH,BAMHANI DIH,22060403004
JANJGIR - CHAMPA,BAMHNINDIH,BAMHANI DIH,22060403005
JANJGIR - CHAMPA,BAMHNINDIH,BAMHANI DIH,22060403101
JANJGIR - CHAMPA,BAMHNINDIH,BAMHANI DIH,22060403103
JANJGIR - CHAMPA,BAMHNINDIH,BAMHANI DIH,22060403201
JANJGIR - CHAMPA,BAMHNINDIH,BAMHANI DIH,22060403202
JANJGIR - CHAMPA,BAMHNINDIH,BAMHANI DIH,22060403301
JANJGIR - CHAMPA,BAMHNINDIH,BAMHANI DIH,22060403401
JANJGIR - CHAMPA,BAMHNINDIH,BAMHANI DIH,22060403405
JANJGIR - CHAMPA,BAMHNINDIH,BAMHANI DIH,22060403407
JANJGIR - CHAMPA,BAMHNINDIH,BAMHANI DIH,22060403408
JANJGIR - CHAMPA,BAMHNINDIH,BAMHANI DIH,22060403411
JANJGIR - CHAMPA,BAMHNINDIH,BHAVRELI,22060403501
JANJGIR - CHAMPA,BAMHNINDIH,BHAVRELI,22060403502
JANJGIR - CHAMPA,BAMHNINDIH,BHAVRELI,22060403503
JANJGIR - CHAMPA,BAMHNINDIH,BHAVRELI,22060403601
